Geography,Geographic Area Name,total_population,population_65,population_male,population_18_29
1400000US12001000201,Census Tract 2.01; Alachua County; Florida,5187,69,2466,4114
1400000US12011030602,Census Tract 306.02; Broward County; Florida,3968,463,2015,837
1400000US12011030702,Census Tract 307.02; Broward County; Florida,3613,416,1945,667
1400000US12011030703,Census Tract 307.03; Broward County; Florida,4784,1172,1972,467
1400000US12011030704,Census Tract 307.04; Broward County; Florida,4542,2017,2099,253
1400000US12011030705,Census Tract 307.05; Broward County; Florida,3734,2842,1300,84
1400000US12011030803,Census Tract 308.03; Broward County; Florida,5673,1093,2775,628
1400000US12011030804,Census Tract 308.04; Broward County; Florida,3346,223,1928,276
1400000US12011030805,Census Tract 308.05; Broward County; Florida,2343,465,1288,202
1400000US12011030806,Census Tract 308.06; Broward County; Florida,4018,1401,1779,329
1400000US12011030902,Census Tract 309.02; Broward County; Florida,3496,1069,1975,338
1400000US12011030903,Census Tract 309.03; Broward County; Florida,3925,461,1937,593
1400000US12011030904,Census Tract 309.04; Broward County; Florida,4038,1155,1963,390
1400000US12011031001,Census Tract 310.01; Broward County; Florida,2524,477,1368,288
1400000US12011031002,Census Tract 310.02; Broward County; Florida,5306,950,2857,793
1400000US12011031101,Census Tract 311.01; Broward County; Florida,2454,650,1304,96
1400000US12011031102,Census Tract 311.02; Broward County; Florida,3705,795,1932,509
1400000US12011031203,Census Tract 312.03; Broward County; Florida,1292,706,639,47
1400000US12011031204,Census Tract 312.04; Broward County; Florida,3003,1687,1468,194
1400000US12011031205,Census Tract 312.05; Broward County; Florida,1523,584,731,60
1400000US12011031206,Census Tract 312.06; Broward County; Florida,2796,1261,1122,236
1400000US12011031207,Census Tract 312.07; Broward County; Florida,3899,1839,1913,98
1400000US12011040101,Census Tract 401.01; Broward County; Florida,1251,609,613,44
1400000US12011040102,Census Tract 401.02; Broward County; Florida,2558,1007,1243,111
1400000US12011040203,Census Tract 402.03; Broward County; Florida,1416,430,739,223
1400000US12011040204,Census Tract 402.04; Broward County; Florida,2900,773,1622,497
1400000US12011040205,Census Tract 402.05; Broward County; Florida,5303,929,2624,790
1400000US12011040206,Census Tract 402.06; Broward County; Florida,3381,748,1651,427
1400000US12011040300,Census Tract 403; Broward County; Florida,4526,1229,2267,650
1400000US12011040401,Census Tract 404.01; Broward County; Florida,2286,1226,1232,127
1400000US12011040402,Census Tract 404.02; Broward County; Florida,2704,851,1573,130
1400000US12011040502,Census Tract 405.02; Broward County; Florida,3744,1607,2017,338
1400000US12011040503,Census Tract 405.03; Broward County; Florida,1407,718,865,38
1400000US12011040505,Census Tract 405.05; Broward County; Florida,1101,585,663,0
1400000US12011040506,Census Tract 405.06; Broward County; Florida,2007,1218,1012,52
1400000US12011040601,Census Tract 406.01; Broward County; Florida,3328,1012,1692,89
1400000US12011040602,Census Tract 406.02; Broward County; Florida,2892,618,1491,202
1400000US12011040701,Census Tract 407.01; Broward County; Florida,2779,557,1560,238
1400000US12011040702,Census Tract 407.02; Broward County; Florida,4043,778,2451,352
1400000US12011040801,Census Tract 408.01; Broward County; Florida,4461,529,2612,625
1400000US12011040802,Census Tract 408.02; Broward County; Florida,4648,434,2510,434
1400000US12011040901,Census Tract 409.01; Broward County; Florida,5001,775,2472,474
1400000US12011040902,Census Tract 409.02; Broward County; Florida,4721,605,2183,758
1400000US12011041000,Census Tract 410; Broward County; Florida,2827,576,1229,350
1400000US12011041100,Census Tract 411; Broward County; Florida,5799,646,2392,685
1400000US12011041200,Census Tract 412; Broward County; Florida,4641,586,2219,571
1400000US12011041300,Census Tract 413; Broward County; Florida,7434,1189,3629,1218
1400000US12011041400,Census Tract 414; Broward County; Florida,4223,304,1906,659
1400000US12011041500,Census Tract 415; Broward County; Florida,4691,517,1953,668
1400000US12011041601,Census Tract 416.01; Broward County; Florida,3095,292,1550,554
1400000US12011041602,Census Tract 416.02; Broward County; Florida,3700,381,1543,416
1400000US12011041700,Census Tract 417; Broward County; Florida,4157,374,2382,663
1400000US12011041801,Census Tract 418.01; Broward County; Florida,2020,392,1148,222
1400000US12011041802,Census Tract 418.02; Broward County; Florida,3679,903,2202,238
1400000US12011041900,Census Tract 419; Broward County; Florida,3748,561,2062,863
1400000US12011042000,Census Tract 420; Broward County; Florida,2731,867,1533,173
1400000US12011042100,Census Tract 421; Broward County; Florida,2719,1001,1473,229
1400000US12011042200,Census Tract 422; Broward County; Florida,2524,1241,1240,86
1400000US12011042301,Census Tract 423.01; Broward County; Florida,3971,1275,2213,380
1400000US12011042302,Census Tract 423.02; Broward County; Florida,1908,345,956,335
1400000US12011042400,Census Tract 424; Broward County; Florida,1391,223,714,89
1400000US12011042501,Census Tract 425.01; Broward County; Florida,4850,435,2977,1912
1400000US12011042502,Census Tract 425.02; Broward County; Florida,6373,953,3859,1751
1400000US12011042601,Census Tract 426.01; Broward County; Florida,3056,621,1615,329
1400000US12011042602,Census Tract 426.02; Broward County; Florida,2690,168,1589,523
1400000US12011042700,Census Tract 427; Broward County; Florida,5094,954,2848,452
1400000US12011042801,Census Tract 428.01; Broward County; Florida,4717,657,2467,1029
1400000US12011042802,Census Tract 428.02; Broward County; Florida,2524,252,1362,365
1400000US12011042900,Census Tract 429; Broward County; Florida,8106,1322,3699,1308
1400000US12011043001,Census Tract 430.01; Broward County; Florida,1852,333,1007,161
1400000US12011043002,Census Tract 430.02; Broward County; Florida,7062,1130,3637,1255
1400000US12011043100,Census Tract 431; Broward County; Florida,5297,974,2434,789
1400000US12011043301,Census Tract 433.01; Broward County; Florida,4740,753,2513,535
1400000US12011043302,Census Tract 433.02; Broward County; Florida,2155,200,1153,437
1400000US12011050100,Census Tract 501; Broward County; Florida,4369,490,2092,612
1400000US12011050204,Census Tract 502.04; Broward County; Florida,6050,648,3232,990
1400000US12011050205,Census Tract 502.05; Broward County; Florida,2744,1202,1515,102
1400000US12011050206,Census Tract 502.06; Broward County; Florida,4856,1421,2255,454
1400000US12011050207,Census Tract 502.07; Broward County; Florida,6729,881,3151,1322
1400000US12011050208,Census Tract 502.08; Broward County; Florida,3844,750,1896,811
1400000US12011050301,Census Tract 503.01; Broward County; Florida,8826,894,4264,1681
1400000US12011050306,Census Tract 503.06; Broward County; Florida,5873,727,3032,959
1400000US12011050308,Census Tract 503.08; Broward County; Florida,3023,478,1261,385
1400000US12011050309,Census Tract 503.09; Broward County; Florida,3088,114,1661,538
1400000US12011050311,Census Tract 503.11; Broward County; Florida,3920,938,1983,619
1400000US12011050312,Census Tract 503.12; Broward County; Florida,2660,943,1253,327
1400000US12011050313,Census Tract 503.13; Broward County; Florida,4132,1224,2115,418
1400000US12011050314,Census Tract 503.14; Broward County; Florida,3785,950,1901,500
1400000US12011050315,Census Tract 503.15; Broward County; Florida,2438,906,1096,146
1400000US12011050316,Census Tract 503.16; Broward County; Florida,2236,858,1030,50
1400000US12011050401,Census Tract 504.01; Broward County; Florida,4300,258,2132,440
1400000US12011050402,Census Tract 504.02; Broward County; Florida,4378,781,2438,563
1400000US12011050501,Census Tract 505.01; Broward County; Florida,3193,459,1696,185
1400000US12011050502,Census Tract 505.02; Broward County; Florida,5186,656,2502,790
1400000US12011050601,Census Tract 506.01; Broward County; Florida,3246,639,2046,263
1400000US12011050602,Census Tract 506.02; Broward County; Florida,3473,476,2079,500
1400000US12011050701,Census Tract 507.01; Broward County; Florida,3319,415,1695,509
1400000US12011050702,Census Tract 507.02; Broward County; Florida,7278,631,4401,1398
1400000US12011050800,Census Tract 508; Broward County; Florida,5719,1079,2665,1215
1400000US12011050900,Census Tract 509; Broward County; Florida,5244,1226,3161,585
1400000US12011051001,Census Tract 510.01; Broward County; Florida,3599,856,2565,417
1400000US12011051002,Census Tract 510.02; Broward County; Florida,2574,906,1588,227
1400000US12011060105,Census Tract 601.05; Broward County; Florida,6873,1920,3202,917
1400000US12011060107,Census Tract 601.07; Broward County; Florida,4654,1209,2089,714
1400000US12011060109,Census Tract 601.09; Broward County; Florida,4076,1182,2146,406
1400000US12011060111,Census Tract 601.11; Broward County; Florida,7129,1494,3035,824
1400000US12011060113,Census Tract 601.13; Broward County; Florida,6688,1243,3157,970
1400000US12011060114,Census Tract 601.14; Broward County; Florida,6559,883,3271,566
1400000US12011060115,Census Tract 601.15; Broward County; Florida,7301,800,3536,911
1400000US12011060116,Census Tract 601.16; Broward County; Florida,7004,1618,3247,960
1400000US12011060117,Census Tract 601.17; Broward County; Florida,6460,721,3065,1416
1400000US12011060118,Census Tract 601.18; Broward County; Florida,5033,700,2356,634
1400000US12011060119,Census Tract 601.19; Broward County; Florida,7539,1176,4022,1029
1400000US12011060120,Census Tract 601.20; Broward County; Florida,7668,823,3891,1032
1400000US12011060121,Census Tract 601.21; Broward County; Florida,5038,1017,2495,607
1400000US12011060122,Census Tract 601.22; Broward County; Florida,6237,714,3065,1054
1400000US12011060123,Census Tract 601.23; Broward County; Florida,3348,1046,1534,329
1400000US12011060124,Census Tract 601.24; Broward County; Florida,5991,1610,2884,718
1400000US12011060125,Census Tract 601.25; Broward County; Florida,2346,368,1054,415
1400000US12011060126,Census Tract 601.26; Broward County; Florida,6068,1021,3149,962
1400000US12011060127,Census Tract 601.27; Broward County; Florida,3210,440,1604,636
1400000US12011060128,Census Tract 601.28; Broward County; Florida,6771,1246,3035,736
1400000US12011060129,Census Tract 601.29; Broward County; Florida,2236,746,860,360
1400000US12011060130,Census Tract 601.30; Broward County; Florida,4813,663,2067,410
1400000US12011060203,Census Tract 602.03; Broward County; Florida,6437,660,2833,1177
1400000US12011060206,Census Tract 602.06; Broward County; Florida,5098,1176,2564,628
1400000US12011060207,Census Tract 602.07; Broward County; Florida,5078,2099,2454,117
1400000US12011060208,Census Tract 602.08; Broward County; Florida,6142,694,2550,1040
1400000US12011060209,Census Tract 602.09; Broward County; Florida,2414,330,1159,432
1400000US12011060210,Census Tract 602.10; Broward County; Florida,3103,479,1447,421
1400000US12011060211,Census Tract 602.11; Broward County; Florida,4901,2555,2010,422
1400000US12011060212,Census Tract 602.12; Broward County; Florida,3260,329,1566,715
1400000US12011060214,Census Tract 602.14; Broward County; Florida,2747,1316,1412,154
1400000US12011060215,Census Tract 602.15; Broward County; Florida,2426,1255,831,274
1400000US12011060302,Census Tract 603.02; Broward County; Florida,8542,441,3943,1727
1400000US12011060303,Census Tract 603.03; Broward County; Florida,7196,736,2991,1039
1400000US12011060304,Census Tract 603.04; Broward County; Florida,3335,349,1436,453
1400000US12011060305,Census Tract 603.05; Broward County; Florida,1963,433,950,384
1400000US12011060306,Census Tract 603.06; Broward County; Florida,2129,699,1274,241
1400000US12011060401,Census Tract 604.01; Broward County; Florida,5582,854,2635,1038
1400000US12011060402,Census Tract 604.02; Broward County; Florida,6744,494,3236,1081
1400000US12011060404,Census Tract 604.04; Broward County; Florida,1632,687,853,138
1400000US12011060405,Census Tract 604.05; Broward County; Florida,3001,316,1416,310
1400000US12011060501,Census Tract 605.01; Broward County; Florida,6482,863,3615,1105
1400000US12011060503,Census Tract 605.03; Broward County; Florida,4490,635,1908,726
1400000US12011060504,Census Tract 605.04; Broward County; Florida,4492,1004,2194,340
1400000US12011060505,Census Tract 605.05; Broward County; Florida,4630,1895,2102,344
1400000US12011060603,Census Tract 606.03; Broward County; Florida,4819,639,2132,710
1400000US12011060605,Census Tract 606.05; Broward County; Florida,5130,468,2440,1406
1400000US12011060606,Census Tract 606.06; Broward County; Florida,5715,1050,2637,640
1400000US12011060607,Census Tract 606.07; Broward County; Florida,3060,530,1503,286
1400000US12011060608,Census Tract 606.08; Broward County; Florida,7215,1329,3030,1051
1400000US12011060609,Census Tract 606.09; Broward County; Florida,4028,400,2220,877
1400000US12011060700,Census Tract 607; Broward County; Florida,2883,561,1556,320
1400000US12011060801,Census Tract 608.01; Broward County; Florida,1447,304,739,125
1400000US12011060802,Census Tract 608.02; Broward County; Florida,7291,924,3824,1256
1400000US12011060900,Census Tract 609; Broward County; Florida,4066,771,1840,310
1400000US12011061001,Census Tract 610.01; Broward County; Florida,6476,1680,3521,323
1400000US12011061003,Census Tract 610.03; Broward County; Florida,3032,593,1443,178
1400000US12011061004,Census Tract 610.04; Broward County; Florida,6897,1086,3461,1324
1400000US12011061100,Census Tract 611; Broward County; Florida,8037,1169,4462,883
1400000US12011070102,Census Tract 701.02; Broward County; Florida,1647,243,864,303
1400000US12011070103,Census Tract 701.03; Broward County; Florida,5678,401,2316,2128
1400000US12011070104,Census Tract 701.04; Broward County; Florida,5656,543,2878,833
1400000US12011070204,Census Tract 702.04; Broward County; Florida,6648,443,2994,3279
1400000US12011070205,Census Tract 702.05; Broward County; Florida,5704,794,3080,779
1400000US12011070208,Census Tract 702.08; Broward County; Florida,7297,1145,3218,1043
1400000US12011070209,Census Tract 702.09; Broward County; Florida,4815,860,2346,623
1400000US12011070210,Census Tract 702.10; Broward County; Florida,3987,1161,1751,430
1400000US12011070211,Census Tract 702.11; Broward County; Florida,5839,711,2676,1201
1400000US12011070212,Census Tract 702.12; Broward County; Florida,3675,1012,1704,383
1400000US12011070213,Census Tract 702.13; Broward County; Florida,3250,569,1458,574
1400000US12011070304,Census Tract 703.04; Broward County; Florida,8099,763,4427,1366
1400000US12011070306,Census Tract 703.06; Broward County; Florida,7859,1110,3996,878
1400000US12011070310,Census Tract 703.10; Broward County; Florida,4584,581,2023,283
1400000US12011070311,Census Tract 703.11; Broward County; Florida,5753,807,2892,832
1400000US12011070312,Census Tract 703.12; Broward County; Florida,7149,1213,3607,936
1400000US12011070314,Census Tract 703.14; Broward County; Florida,5870,1099,2883,669
1400000US12011070315,Census Tract 703.15; Broward County; Florida,4826,919,2452,424
1400000US12011070316,Census Tract 703.16; Broward County; Florida,5431,1126,2753,621
1400000US12011070318,Census Tract 703.18; Broward County; Florida,6525,887,3040,828
1400000US12011070319,Census Tract 703.19; Broward County; Florida,4200,649,2006,432
1400000US12011070320,Census Tract 703.20; Broward County; Florida,7727,563,3745,635
1400000US12011070321,Census Tract 703.21; Broward County; Florida,2999,558,1272,361
